T796,Isquemia traumática del musculo,
T797,Enfisema subcutáneo traumatico,
T798,Otras complicaciones precoces de los traumatismos,
T799,Complicaciones precoces no especificadas de los traumatismos,
T80,"Complicaciones consecutivas a infusion, transfus e inyeccion terapeutica",|XIX22
T800,"Embolia gaseosa consecutivas a infusion, transfusion e inyeccion terapeutica",
T801,"Complicaciones vasculares consecutivas a infusion, transfusion e inyeccion terapeutica",
T802,"Infecciones consecutivas a infusion, transfusion e inyeccion terapeutica",
T803,Reacción de incompatibilidad al grupo abo,
T804,Reacción de incompatibilidad a rh,
T805,Choque anafilactico debido a suero,
T806,Otras reacciones al suero,
T808,"Otras complicaciones consecutivas a infusion, transfusion e inyeccion terapeutica",
T809,"Complicaciones no especificadas consecutivas a infusion, transfusion e inyeccion terapeutica",
T81,Complicaciones de procedimientos no clasificadas en otra parte,|XIX22
T810,"Hemorragia y hematoma que complican un procedimiento, no clasificados en otra parte",
T811,"Choque durante o resultante de un procedimiento, no clasificado en otra parte",
T812,"Puncion o laceración accidental durante un procedimiento, no clasificadas en otra parte",
T813,"Desgarro de herida operatoria, no clasificado en otra parte",
T814,"Infección consecutiva a procedimiento, no clasificada en otra parte",
T815,Cuerpo extraño dejado accidentalmente en cavidad corporal o en herida operatoria consecutiva a procedimiento,
T816,Reacción aguda a sustancia extraña dejada accidentalmente durante un procedimiento,
T817,"Complicaciones vasculares consecutivas a procedimientos, no clasificadas en otra parte",
T818,"Otras complicaciones de procedimientos, no clasificadas en otra parte",
T819,"Complicaciones de procedimientos, no especificada",
T82,"Complicaciones de dispositivos protesicos, implantes e injertos cardiovasculares",|XIX22
T820,Complicacion mecanica de protesis de válvula cardiaca,
T821,Complicacion mecanica de dispositivo electronico cardiaco,
T822,Complicacion mecanica de derivación de arteria coronaria e injerto vascular,
T823,Complicacion mecanica de otros injertos vasculares,
T824,Complicacion mecanica de cateter para dialisis vascular,
T825,Complicacion mecanica de otros dispositivos e implantes cardiovasculares,
T826,Infección y reacción inflamatoria debidas a protesis de válvula cardiaca,
T827,"Infección y reacción inflamatoria debidas a otros dispositivos, implantes e injertos cardiovasculares",
T828,"Otras complicaciones de dispositivos protesicos, implantes e injertos cardiovasculares",
T829,"Complicacion no especificada de dispositivo protesico, implante e injerto cardiovascular",
T83,"Complicaciones de dispositivos, implantes e injertos genitourinarios",|XIX22
T830,Complicacion mecanica de cateter urinario (fijo),
T831,Complicacion mecanica de otros dispositivos e implantes urinarios,
T832,Complicacion mecanica de injerto en organo urinario,
T833,Complicacion mecanica de dispositivo anticonceptivo intrauterino,
T834,"Complicacion mecanica de otros dispositivos, implantes e injertos en el tracto genital",
T835,"Infección y reacción inflamatoria debidas a dispositivo protesico, implante e injerto en el sistema urinario",
T836,"Infección y reacción inflamatoria debidas a dispositivo protesico, implante e injerto en el tracto genital",
T838,"Otras complicaciones de dispositivos protesicos, implantes e injertos genitourinarios:",
T839,"Complicacion no especificada de dispositivo protesico, implante e injerto genitourinario",
T84,"Complicaciones de dispositivos protesicos, implantes e injertos ortopedicos internos",|XIX22
T840,Complicacion mecanica de protesis articular interna,
T841,Complicacion mecanica de dispositivo de fijacion interna de huesos de un miembro,
T842,Complicacion mecanica de dispositivo de fijacion interna de otros huesos,
T843,"Complicacion mecanica de otros dispositivos oseos, implantes e injertos",
T844,"Complicacion mecanica de otros dispositivos protesicos, implantes e injertos ortopedicos internos",
T845,Infección y reacción inflamatoria debidas a protesis articular interna,
T846,Infección y reacción inflamatoria debidas a dispositivo de fijacion interna (cualquier sitio),
T847,"Infección y reacción inflamatoria debidas a otros dispositivo de fijacion interna (cualquier sitio) dispositivos protesicos, implantes e injertos ortopedicos internos",
T848,"Otras complicaciones de dispositivos protesicos, implantes e injertos ortopedicos internos",
T849,"Complicaciones no especificadas de dispositivos protesicos, implantes e injertos ortopedicos internos",
T85,"Complicaciones de dispositivos protesicos, implantes e injertos internos",|XIX22
T850,Complicacion mecanica de derivación (anastomotica) ventricular intracraneal,
T851,Complicacion mecanica de implante de estimulador electronico del sistema nervioso,
T852,Complicacion mecanica de lentes intraoculares,
T853,"Complicacion mecanica de otros dispositivos protesicos, implantes e injertos oculares",
T854,Complicacion mecanica de protesis e implante de mama,
T855,"Complicacion mecanica de dispositivo protesico, implante e injerto gastrointestinal",
T856,"Complicacion mecanica de otros dispositivos protesicos, implantes e injertos internos especificados",
T857,"Infección y reacción inflamatoria debidas a otros dispositivos protesicos, implantes e injertos internos",
T858,"Otras complicaciones de otros dispositivos protesicos, implantes e injertos internos, no clasificados en otra parte",
T859,"Complicacion no especificada de dispositivo protesico, implante e injerto interno",
T86,Falla y rechazo del trasplante de órganos y tejidos,|XIX22
T860,Rechazo de trasplante de medula osea,
T861,Falla y rechazo de trasplante de riñon,
T862,Falla y rechazo de trasplante de corazón,
T863,Falla y rechazo de trasplante de pulmón,
T864,Falla y rechazo de trasplante de hígado,
T868,Falla y rechazo de otros órganos y tejidos trasplantados,
T869,Falla y rechazo del trasplante de órganos y tejidos no especificado,
T87,Complicaciones peculiares de la reinsersion y amputacion,|XIX22
T870,Complicaciones de la reinsercion (de parte) de extremidad superior,
T871,Complicaciones de la reinsercion (de parte) de extremidad inferior,
T872,Complicaciones de otras partes del cuerpo reinsertadas,
T873,Neuroma de muñon de amputacion,
T874,Infección de muñon de amputacion,
T875,Necrosis de muñon de amputacion,
T876,Otras complicaciones y las no especificadas de muñon de amputacion,
T88,"Otras complicaciones de la atencion medica y quirurgica, no clasificadas en otra parte",|XIX22
T880,Infección consecutiva a inmunizacion,
T881,"Otras complicaciones consecutivas a inmunizacion, no clasificadas en otra parte",
T882,Choque debida a anestesia,
T883,Hipertermia maligna debida a anestesia,
T884,Falla o dificultad de la intubacion,
T885,Otras complicaciones de la anestesia,
T886,Choque anafilactico debido a efecto adverso de droga o medicamento correcto administrado apropiadamente,
T887,Efecto adverso no especificado de droga o medicamento,
T888,"Otras complicaciones especificadas de la atencion medica y quirurgica, no clasificadas en otra parte",
T889,Complicaciones no especificadas de la atencion medica y quirurgica,
T90,Secuelas de traumatismos de la cabeza,|XIX23
T900,Secuelas de traumatismo superficial de la cabeza,
T901,Secuelas de herida de la cabeza,
T902,Secuelas de fractura del craneo y de huesos faciales,
T903,Secuelas de traumatismo de nervios craneales,
T904,Secuelas de traumatismo del ojo y de la orbita,
T905,Secuelas de traumatismo intracraneal,
T908,Secuelas de otros traumatismos especificados de la cabeza,
T909,Secuelas de traumatismo no especificado de la cabeza,
T91,Secuelas de traumatismos del cuello y del tronco,|XIX23
T910,Secuelas de traumatismo superficial y heridas del cuello y del tronco,
T911,Secuelas de fractura de la columna vertebral,
T912,Secuelas de otra fractura del torax y de la pelvis,
T913,Secuelas de traumatismo de la medula espinal,
T914,Secuelas de traumatismo de órganos intratoracicos,
T915,Secuelas de traumatismo de órganos intraabdominales y pelvicos,
T918,Secuelas de otros traumatismos especificados del cuello y del tronco,
T919,Secuelas de traumatismo no especificados del cuello y del tronco,
T92,Secuelas de traumatismos de miembro superior,|XIX23
T920,Secuelas de herida de miembro superior,
T921,Secuelas de fractura del brazo,
T922,Secuelas de fractura de la muñeca y de la mano,
T923,"Secuelas de luxacion, torcedura y esguince de miembro superior",
T924,Secuelas de traumatismo de nervio de miembro superior,
T925,Secuelas de traumatismo de tendon y musculo de miembro superior,
T926,Secuelas de aplastamiento y amputacion traumáticas de miembro superior,
T928,Secuelas de otros traumatismos especificados de miembro superior,
T929,Secuelas de traumatismo no especificado de miembro superior,
T93,Secuelas de traumatismos de miembro inferior,|XIX23
T930,Secuelas de herida de miembro inferior,
T931,Secuelas de fractura de femur,
T932,Secuelas de otras fracturas de miembro inferior,
T933,"Secuelas de luxacion, torcedura y esguince de miembro inferior",
T934,Secuelas de traumatismo de nervio de miembro inferior,
T935,Secuelas de traumatismo de tendon y musculo de miembro inferior,
T936,Secuelas de aplastamiento y amputacion traumáticas de miembro inferior,
T938,Secuelas de otros traumatismos especificados de miembro inferior,
T939,Secuelas de traumatismo no especificado de miembro inferior,
T94,Secuelas de traumatismos que afectan múltiples regiones del cuerpo y las no especificadas,|XIX23
T940,Secuelas de traumatismos que afectan múltiples regiones del cuerpo,
T941,Secuelas de traumatismos de regiones no especificadas del cuerpo,
T95,"Secuelas de quemaduras, corrosiones y congelamientos",|XIX23
T950,"Secuelas de quemadura, corrosion y congelamiento de la cabeza y del cuello",
T951,"Secuelas de quemadura, corrosion y congelamiento del tronco",
T952,"Secuelas de quemadura, corrosion y congelamiento de miembro superior",
T953,"Secuelas de quemadura, corrosion y congelamiento de miembro inferior",
T954,Secuelas de quemadura y corrosion clasificables solo de acuerdo con la extension de la superficie del cuerpo afectada,
T958,"Secuelas de otras quemaduras, corrosiones y congelamientos especificados",
T959,"Secuelas de quemadura, corrosion y congelamiento no especificados",
T96,"Secuelas de envenenamientos por drogas, medicamentos y sustancias biologicas",|XIX23
T97,Secuelas de efectos tóxicos de sustancias de procedencia no medicinal,|XIX23
T98,Secuelas de otros efectos y los no especificados de causas externas,|XIX23
T980,Secuelas de efectos de cuerpos extraños que penetran en orificios naturales,
T981,Secuelas de otros efectos y los no especificados de causas externas,
T982,Secuelas de ciertas complicaciones precoces de los traumatismos,
T983,"Secuelas de complicaciones de la atencion medica y quirurgica, no clasificadas en otra parte",
U04,Síndrome respiratorio agudo severo (SARS),|XXII1
U049,"Síndrome respiratorio agudo severo, sin especificar",|XXII1
U800,Agente resistente a penicilina,|XXII2
U801,Agente resistente a meticilina,|XXII2
U808,Agente resistente a otros antibioticos relacionados con la penicilina,|XXII2
U810,Agente resistente a vancomicina,|XXII2
U818,Agente resistente a otros antibioticos relacionados con la vancomicina,|XXII2
U88,Agente resistente a múltiples antibioticos,|XXII2
U898,Agente resistente a otro antibiotico especificado,|XXII2
U899,Agente resistente a antibiotico sin especificar,|XXII2
V,Trastornos mentales y del comportamiento,5
V01,Peaton lesionado por colision con vehiculo de pedal,|XX1
V010,Peaton lesionado por colision con vehiculo de pedal: accidente no de transito,
V011,Peaton lesionado por colision con vehiculo de pedal: accidente de transito,
V019,Peaton lesionado por colision con vehiculo de pedal: accidente no especificado como de transito o no de transito,
V02,Peaton lesionado por colision con vehiculo de dos o tres ruedas,|XX1
V020,Peaton lesionado por colision con vehiculo de motor de dos o tres ruedas: accidente no de transito,
V021,Peaton lesionado por colision con vehiculo de motor de dos o tres ruedas: accidente de transito,
V029,Peaton lesionado por colision con vehiculo de motor de dos o tres ruedas: accidente no especificado como de transito o no de transito,
V03,Peaton lesionado por colision con automovil camioneta furgoneta,|XX1
V030,"Peaton lesionado por colision con automovil, camioneta o furgoneta: accidente no de transito",
V031,"Peaton lesionado por colision con automovil, camioneta o furgoneta: accidente de transito",
V039,"Peaton lesionado por colision con automovil, camioneta o furgoneta: no especificado como de transito o no de transito",
V04,Peaton lesionado por colision con vehiculo de transporte pesado o autobus,|XX1
V040,Peaton lesionado por colision con vehiculo de transporte pesado o autobus: accidente no de transito,
V041,Peaton lesionado por colision con vehiculo de transporte pesado o autobus: accidente de transito,
V049,Peaton lesionado por colision con vehiculo de transporte pesado o autobus: accidente no especificado como de transito o no de transito,
V05,Peaton lesionado por colision con tren o vehiculo de rieles,|XX1
V050,Peaton lesionado por colision con tren o vehiculo de rieles: accidente no de transito,
V051,Peaton lesionado por colision con tren o vehiculo de rieles: accidente de transito,
V059,Peaton lesionado por colision con tren o vehiculo de rieles: accidente no especificado como de transito o no de transito,
V06,Peaton lesionado por colision con otros vehiculo sin motor,|XX1
V060,Peaton lesionado por colision con otros vehiculos sin motor: accidente no de transito,
V061,Peaton lesionado por colision con otros vehiculos sin motor: accidente de transito,
V069,Peaton lesionado por colision con otros vehiculos sin motor: accidente no especificado como de transito o no de transito,
V09,"Peaton lesionado en otros accidentes de transporte, y en los no especificados",|XX1
V090,"Peaton lesionado en accidente no de transito que involucra otros vehiculos de motor, y los no especificados",
V091,Peaton lesionado en accidente no de transito no especificado,
V092,"Peaton lesionado en accidente de transito que involucra otros vehiculos de motor, y los no especificados",
V093,Peaton lesionado en accidente de transito no especificado,
V099,Peaton lesionado en accidente de transporte no especificado,
V10,Ciclista lesionado por colision con peaton o animal,|XX2
V100,Ciclista lesionado por colision con peaton o animal: conductor lesionado en accidente no de transito,
V101,Ciclista lesionado por colision con peaton o animal: pasajero lesionado en accidente no de transito,
V102,"Ciclista lesionado por colision con peaton o animal: ciclista no especificado, lesionado en accidente no de transito",
V103,Ciclista lesionado por colision con peaton o animal: persona lesionada al subir o bajar del vehiculo,
V104,Ciclista lesionado por colision con peaton o animal: conductor lesionado en accidente de transito,
V105,Ciclista lesionado por colision con peaton o animal: pasajero lesionado en accidente de transito,
V109,"Ciclista lesionado por colision con peaton o animal: ciclista no especificado, lesionado en accidente de transito",
V11,Ciclista lesionado por colision con otro ciclista,|XX2
V110,Ciclista lesionado por colision con otro ciclista: conductor lesionado en accidente no de transito,
V111,Ciclista lesionado por colision con otro ciclista: pasajero lesionado en accidente no de transito,
V112,"Ciclista lesionado por colision con otro ciclista: no especificado, lesionado en accidente no de transito",
V113,Ciclista lesionado por colision con otro ciclista: persona lesionada al subir o bajar del vehiculo,
V114,Ciclista lesionado por colision con otro ciclista: conductor lesionado en accidente de transito,
V115,Ciclista lesionado por colision con otro ciclista: pasajero lesionado en accidente de transito,
V119,"Ciclista lesionado por colision con otro ciclista: ciclista no especificado, lesionado en accidente de transito",
V12,Ciclista lesionado por colision con vehiculo de dos o tre ruedas,|XX2
V120,Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: conductor lesionado en accidente no de transito,
V121,Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: pasajero lesionado en accidente no de transito,
V122,"Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: ciclista no especificado, lesionado en accidente no de transito",
V123,Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: persona lesionada al subir o bajar del vehiculo,
V124,Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: conductor lesionado en accidente de transito,
V125,Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: pasajero lesionado en accidente de transito,
V129,"Ciclista lesionado por colision con vehiculo de motor de dos o tres ruedas: ciclista no especificado, lesionado en accidente de transito",
V13,"Ciclista lesionado por colision con automovil, camioneta o furgoneta",|XX2
V130,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: conductor lesionado en accidente no de transito",
V131,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: pasajero lesionado en accidente no de transito",
V132,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: ciclista no especificado, lesionado en accidente no de transito",
V133,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: persona lesionada al subir o bajar del vehiculo",
V134,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: conductor lesionado en accidente de transito",
V135,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: pasajero lesionado en accidente de transito",
V139,"Ciclista lesionado por colision con automovil, camioneta o furgoneta: ciclista no especificado, lesionado en accidente de transito",
V14,Ciclista lesionado por colision con vehiculo de transporte pesado o bus,|XX2
V140,Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: conductor lesionado en accidente no de transito,
V141,Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: pasajero lesionado en accidente no de transito,
V142,"Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: ciclista no especificado, lesionado en accidente no de transito",
V143,Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: persona lesionada al subir o bajar del vehiculo,
V144,Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: conductor lesionado en accidente de transito,
V145,Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: pasajero lesionado en accidente de transito,
V149,"Ciclista lesionado por colision con vehiculo de transporte pesado o autobus: ciclista no especificado, lesionado en accidente de transito",
V15,Ciclista lesionado por colision con tren o vehiculo de rieles,|XX2
V150,Ciclista lesionado por colision con tren o vehiculo de rieles: conductor lesionado en accidente no de transito,
V151,Ciclista lesionado por colision con tren o vehiculo de rieles: pasajero lesionado en accidente no de transito,
V152,"Ciclista lesionado por colision con tren o vehiculo de rieles: ciclista no especificado, lesionado en accidente no de transito",
V153,Ciclista lesionado por colision con tren o vehiculo de rieles: persona lesionada al subir o bajar del vehiculo,
V154,Ciclista lesionado por colision con tren o vehiculo de rieles: conductor lesionado en accidente de transito,
V155,Ciclista lesionado por colision con tren o vehiculo de rieles: pasajero lesionado en accidente de transito,
V159,"Ciclista lesionado por colision con tren o vehiculo de rieles: ciclista no especificado, lesionado en accidente de transito",
V16,Ciclista lesionado por colision con otros vehiculo sin motor,|XX2
V160,Ciclista lesionado por colision con otros vehiculos sin motor: conductor lesionado en accidente no de transito,
V161,Ciclista lesionado por colision con otros vehiculos sin motor: pasajero lesionado en accidente no de transito,
V162,"Ciclista lesionado por colision con otros vehiculos sin motor: ciclista no especificado, lesionado en accidente no de transito",
V163,Ciclista lesionado por colision con otros vehiculos sin motor: persona lesionada al subir o bajar del vehiculo,
V164,Ciclista lesionado por colision con otros vehiculos sin motor: conductor lesionado en accidente de transito,
V165,Ciclista lesionado por colision con otros vehiculos sin motor: pasajero lesionado en accidente de transito,
V169,"Ciclista lesionado por colision con otros vehiculos sin motor: ciclista no especificado, lesionado en accidente de transito",
V17,Ciclista lesionado por colision con objeto estacionado o fijo,|XX2
V170,Ciclista lesionado por colision con objeto estacionado o fijo: conductor lesionado en accidente no de transito,
V171,Ciclista lesionado por colision con objeto estacionado o fijo: pasajero lesionado en accidente no de transito,
V172,"Ciclista lesionado por colision con objeto estacionado o fijo: ciclista no especificado, lesionado en accidente no de transito",
V173,Ciclista lesionado por colision con objeto estacionado o fijo: persona lesionada al subir o bajar del vehiculo,
V174,Ciclista lesionado por colision con objeto estacionado o fijo conductor lesionado en accidente de transito,
V175,Ciclista lesionado por colision con objeto estacionado o fijo: pasajero lesionado en accidente de transito,
V179,"Ciclista lesionado por colision con objeto estacionado o fijo: ciclista no especificado, lesionado en accidente de transito",
V18,Ciclista lesionado en accidente de transporte sin colision,|XX2
V180,Ciclista lesionado en accidente de transporte sin colision: conductor lesionado en accidente no de transito,
V181,Ciclista lesionado en accidente de transporte sin colision: pasajero lesionado en accidente no de transito,
V182,"Ciclista lesionado en accidente de transporte sin colision: ciclista no especificado, lesionado en accidente no de transito",
V183,Ciclista lesionado en accidente de transporte sin colision: persona lesionada al subir o bajar del vehiculo,
V184,Ciclista lesionado en accidente de transporte sin colision: conductor lesionado en accidente de transito,
V185,Ciclista lesionado en accidente de transporte sin colision: pasajero lesionado en accidente de transito,
V189,"Ciclista lesionado en accidente de transporte sin colision: ciclista no especificado, lesionado en accidente de transito",
V19,Ciclista lesionado en otros accidentes de transporte y en los no especificados,|XX2
V190,"Conductor de vehiculo de pedal lesionado por colision con otros vehiculos de motor, y con los no especificados, en accidente no de transito",
V191,"Pasajero de vehiculo de pedal lesionado por colision con otros vehiculos de motor, y con los no especificados, en accidente no de transito",
V192,"Ciclista no especificado lesionado por colision con otros vehiculos de motor, y con los no especificados, en accidente no de transito",
V193,"Ciclista [cualquiera] lesionado en accidente no de transito, no especificado",
V194,"Conductor de vehiculo de pedal lesionado por colision con otros vehiculos de motor, y con los no especificados, en accidente de transito",
V195,"Pasajero de vehiculo de pedal lesionado por colision con otros vehiculos de motor, y con los no especificados, en accidente de transito",
V196,"Ciclista no especificado lesionado por colision con otros vehiculos de motor, y con los no especificados, en accidente de transito",
V198,Ciclista [cualquiera] lesionado en otros accidentes de transporte especificados,
V199,Ciclista [cualquiera] lesionado en accidente de transito no especificado,
V20,Motociclista lesionado por colision con peaton o animal,|XX3
V200,Motociclista lesionado por colision con peaton o animal: conductor lesionado en accidente no de transito,
V201,Motociclista lesionado por colision con peaton o animal: pasajero lesionado en accidente no de transito,
V202,"Motociclista lesionado por colision con peaton o animal: motociclista no especificado, lesionado en accidente no de transito",
V203,Motociclista lesionado por colision con peaton o animal: persona lesionada al subir o bajar del vehiculo,
V204,Motociclista lesionado por colision con peaton o animal: conductor lesionado en accidente de transito,
V205,Motociclista lesionado por colision con peaton o animal: pasajero lesionado en accidente de transito,
V209,"Motociclista lesionado por colision con peaton o animal: motociclista no especificado, lesionado en accidente de transito",
V21,Motociclista lesionado por colision con vehiculo de pedal,|XX3
V210,Motociclista lesionado por colision con vehiculo de pedal: conductor lesionado en accidente no de transito,
V211,Motociclista lesionado por colision con vehiculo de pedal: pasajero lesionado en accidente no de transito,
V212,"Motociclista lesionado por colision con vehiculo de pedal: motociclista no especificado, lesionado en accidente no de transito",
V213,Motociclista lesionado por colision con vehiculo de pedal: persona lesionada al subir o bajar del vehiculo,
V214,Motociclista lesionado por colision con vehiculo de pedal: conductor lesionado en accidente de transito,
V215,Motociclista lesionado por colision con vehiculo de pedal: pasajero lesionado en accidente de transito,
V219,"Motociclista lesionado por colision con vehiculo de pedal: motociclista no especificado, lesionado en accidente de transito",
V22,Motociclista lesionado por colision con vehiculo de dos o tres ruedas,|XX3
V220,Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: conductor lesionado en accidente no de transito,
V221,Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: pasajero lesionado en accidente no de transito,
V222,"Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: motociclista no especificado, lesionado en accidente no de transito",
V223,Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: persona lesionada al subir o bajar del vehiculo,
V224,Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: conductor lesionado en accidente de transito,
V225,Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: pasajero lesionado en accidente de transito,
V229,"Motociclista lesionado por colision con vehiculo de motor de dos o tres ruedas: motociclista no especificado, lesionado en accidente de transito",
V23,Motociclista lesionado por colision con automovil camioneta o furgonetaa,|XX3
V230,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: conductor lesionado en accidente no de transito",
V231,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: pasajero lesionado en accidente no de transito",
V232,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: motociclista no especificado, lesionado en accidente no de transito",
V233,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: persona lesionada al subir o bajar del vehiculo",
V234,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: conductor lesionado en accidente de transito",
V235,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: pasajero lesionado en accidente de transito",
V239,"Motociclista lesionado por colision con automovil, camioneta o furgoneta: motociclista no especificado, lesionado en accidente de transito",
V24,Motociclista lesionado por colision con vehiculo de transporte pesado o bus,|XX3
V240,Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: conductor lesionado en accidente no de transito,
V241,Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: pasajero lesionado en accidente no de transito,
V242,"Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: motociclista no especificado, lesionado en accidente no de transito",
V243,Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: persona lesionada al subir o bajar del vehiculo,
V244,Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: conductor lesionado en accidente de transito,
V245,Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: pasajero lesionado en accidente de transito,
V249,"Motociclista lesionado por colision con vehiculo de transporte pesado o autobus: motociclista no especificado, lesionado en accidente de transito",
V25,Motociclista lesionado por colision con tren o vehiculo de rieles,|XX3
V250,Motociclista lesionado por colision con tren o vehiculo de rieles: conductor lesionado en accidente no de transito,
V251,Motociclista lesionado por colision con tren o vehiculo de rieles: pasajero lesionado en accidente no de transito,
V252,"Motociclista lesionado por colision con tren o vehiculo de rieles: motociclista no especificado, lesionado en accidente no de transito",
V253,Motociclista lesionado por colision con tren o vehiculo de rieles: persona lesionada al subir o bajar del vehiculo,
V254,Motociclista lesionado por colision con tren o vehiculo de rieles: conductor lesionado en accidente de transito,
V255,Motociclista lesionado por colision con tren o vehiculo de rieles: pasajero lesionado en accidente de transito,
V259,"Motociclista lesionado por colision con tren o vehiculo de rieles: motociclista no especificado, lesionado en accidente de transito",
V26,Motociclista lesionado por colision con otros vehiculo sin motor,|XX3
V260,Motociclista lesionado por colision con otros vehiculos sin motor: conductor lesionado en accidente no de transito,
V261,Motociclista lesionado por colision con otros vehiculos sin motor: pasajero lesionado en accidente no de transito,
V262,"Motociclista lesionado por colision con otros vehiculos sin motor: motociclista no especificado, lesionado en accidente no de transito",
V263,Motociclista lesionado por colision con otros vehiculos sin motor: persona lesionada al subir o bajar del vehiculo,
V264,Motociclista lesionado por colision con otros vehiculos sin motor: conductor lesionado en accidente de transito,
V265,Motociclista lesionado por colision con otros vehiculos sin motor: pasajero lesionado en accidente de transito,
V269,"Motociclista lesionado por colision con otros vehiculos sin motor: motociclista no especificado, lesionado en accidente de transito",
V27,Motociclista lesionado por colision con objeto fijo o estacionado,|XX3
V270,Motociclista lesionado por colision con objeto fijo o estacionado: conductor lesionado en accidente no de transito,
V271,Motociclista lesionado por colision con objeto fijo o estacionado: pasajero lesionado en accidente no de transito,
V272,"Motociclista lesionado por colision con objeto fijo o estacionado: motociclista no especificado, lesionado en accidente no de transito",
V273,Motociclista lesionado por colision con objeto fijo o estacionado: persona lesionada al subir o bajar del vehiculo,
V274,Motociclista lesionado por colision con objeto fijo o estacionado: conductor lesionado en accidente de transito,
V275,Motociclista lesionado por colision con objeto fijo o estacionado: pasajero lesionado en accidente de transito,
V279,"Motociclista lesionado por colision con objeto fijo o estacionado: motociclista no especificado, lesionado en accidente de transito",
V28,Motociclista lesionado accidente transporte sin colision,|XX3
V280,Motociclista lesionado en accidente de transporte sin colision: conductor lesionado en accidente no de transito,
V281,Motociclista lesionado en accidente de transporte sin colision: pasajero lesionado en accidente no de transito,
V282,"Motociclista lesionado en accidente de transporte sin colision: motociclista no especificado, lesionado en accidente no de transito",
V283,Motociclista lesionado en accidente de transporte sin colision: persona lesionada al subir o bajar del vehiculo,
V284,Motociclista lesionado en accidente de transporte sin colision: conductor lesionado en accidente de transito,
V285,Motociclista lesionado en accidente de transporte sin colision: pasajero lesionado en accidente de transito,
V289,"Motociclista lesionado en accidente de transporte sin colision: motociclista no especificado, lesionado en accidente de transito",
V29,Motociclista lesionado en otros accidentes de transporte y en los no especificados,|XX3
V290,"Conductor de motocicleta lesionado por colision con otros vehiculos de motor, y con los no especificados, en accidente no de transito",
V291,"Pasajero de motocicleta lesionado por colision con otros vehiculos de motor, y con los no especificados, en accidente no de transito",
V292,"Motociclista no especificado lesionado por colision con otros vehiculos de motor, y con los no especificados, en accidente no de transito",
V293,"Motociclista [cualquiera] lesionado en accidente no de transito, no especificado",
V294,"Conductor de motocicleta lesionado por colision con otros vehiculo de motor, y con los no especificados, en accidente de transito",
V295,"Pasajero de motocicleta lesionado por colision con otros vehiculo de motor, y con los no especificados, en accidente de transito",
V296,"Motociclista no especificado lesionado por colision con otros vehiculo de motor, y con los no especificados, en accidente de transito",
V298,Motociclista [cualquiera] lesionado en otros accidentes de transporte especificados,
V299,Motociclista [cualquiera] lesionado en accidente de transito no especificado,
V30,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal,|XX4
V300,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: conductor lesionado en accidente no de transito,
V301,Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: pasajero lesionado en accidente no de transito,
V302,"Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: persona que viaja fuera del vehiculo, lesionada en accidente no de transito",
V303,"Ocupante de vehiculo de motor de tres ruedas lesionado por colision con peaton o animal: ocupante no especificado de vehiculo de motor de tres ruedas, lesionado en accidente no de transito",
